district,population,hhid,subnatid1,subnatid2,age,hsize,welfare,whours,rooms,regioncode,geometry,hhweight
AEROPORTO INTERNACIONAL DE MAPUTO,5958,5747,11 – Maputo Cidade,100 - AEROPORTO INTERNACIONAL DE MAPUTO,26,9,8819.1904296875,54,4,100,32.5732079155266|-25.9591231625087,41.4768455087794
AEROPORTO INTERNACIONAL DE MAPUTO,5958,5748,11 – Maputo Cidade,100 - AEROPORTO INTERNACIONAL DE MAPUTO,16,9,8819.1904296875,50,4,100,32.5792719161914|-25.9702000849722,37.5445446436022
AEROPORTO INTERNACIONAL DE MAPUTO,5958,5749,11 – Maputo Cidade,100 - AEROPORTO INTERNACIONAL DE MAPUTO,0,9,8819.1904296875,50,4,100,32.5842187918515|-25.9577053076084,50.5810415002686
AEROPORTO INTERNACIONAL DE MAPUTO,5958,5937,11 – Maputo Cidade,100 - AEROPORTO INTERNACIONAL DE MAPUTO,35,5,13825.4833984375,50,1,100,32.5636377286719|-25.9587096297975,41.9505738858488
AEROPORTO INTERNACIONAL DE MAPUTO,5958,5938,11 – Maputo Cidade,100 - AEROPORTO INTERNACIONAL DE MAPUTO,29,5,13825.4833984375,50,1,100,32.5869182941767|-25.9520290077822,36.5667894033337
AEROPORTO INTERNACIONAL DE MAPUTO,5958,5939,11 – Maputo Cidade,100 - AEROPORTO INTERNACIONAL DE MAPUTO,1,5,13825.4833984375,50,1,100,32.5988553004813|-25.9606637371098,39.9847518483439
AEROPORTO INTERNACIONAL DE MAPUTO,5958,5940,11 – Maputo Cidade,100 - AEROPORTO INTERNACIONAL DE MAPUTO,2,5,13825.4833984375,50,1,100,32.5674576346392|-25.9638446127687,39.5749148908399
AEROPORTO INTERNACIONAL DE MAPUTO,5958,5941,11 – Maputo Cidade,100 - AEROPORTO INTERNACIONAL DE MAPUTO,6,5,13825.4833984375,50,1,100,32.5640995807481|-25.9666125866761,35.843628882183
KaMavota,326771,1,11 – Maputo Cidade,53 – KaMavota,68,13,7041.01611328125,70,3,53,32.5860375833983|-25.8943681958688,189.292693801353
KaMavota,326771,2,11 – Maputo Cidade,53 – KaMavota,65,13,7041.01611328125,40,3,53,32.5821008790341|-25.9099677621012,188.297392954991
KaMavota,326771,3,11 – Maputo Cidade,53 – KaMavota,27,13,7041.01611328125,48,3,53,32.5866090384759|-25.8979042654746,178.259667957576
KaMavota,326771,4,11 – Maputo Cidade,53 – KaMavota,0,13,7041.01611328125,48,3,53,32.5846471397615|-25.9053550478016,195.192125704088
KaMavota,326771,5,11 – Maputo Cidade,53 – KaMavota,0,13,7041.01611328125,48,3,53,32.581029178219|-25.9205051856059,183.727517404689
KaMavota,326771,6,11 – Maputo Cidade,53 – KaMavota,1,13,7041.01611328125,48,3,53,32.5829077715875|-25.9101519274526,184.659915708466
KaMavota,326771,7,11 – Maputo Cidade,53 – KaMavota,3,13,7041.01611328125,48,3,53,32.5661375701177|-25.9243856941558,184.77998801848
KaMavota,326771,8,11 – Maputo Cidade,53 – KaMavota,5,13,7041.01611328125,48,3,53,32.5944682355282|-25.8838658757756,174.263356886488
KaMavota,326771,9,11 – Maputo Cidade,53 – KaMavota,4,13,7041.01611328125,48,3,53,32.5785430672306|-25.9197260593861,188.718518779367
KaMavota,326771,10,11 – Maputo Cidade,53 – KaMavota,7,13,7041.01611328125,48,3,53,32.5687371348188|-25.9275496837566,186.129059010353
KaMavota,326771,11,11 – Maputo Cidade,53 – KaMavota,25,13,7041.01611328125,48,3,53,32.5761702667771|-25.9223303100072,185.46189846066
KaMavota,326771,12,11 – Maputo Cidade,53 – KaMavota,28,13,7041.01611328125,48,3,53,32.5761394292149|-25.9159495150205,190.655504103779
KaMavota,326771,13,11 – Maputo Cidade,53 – KaMavota,35,13,7041.01611328125,36,3,53,32.5658259123718|-25.9304645111729,188.712975338606
KaMavota,326771,32,11 – Maputo Cidade,53 – KaMavota,69,9,14029.189453125,44,6,53,32.5693608628198|-25.9226025918425,183.905080959049
KaMavota,326771,33,11 – Maputo Cidade,53 – KaMavota,75,9,14029.189453125,48,6,53,32.5705965471755|-25.9298502655681,185.552305209272
KaMavota,326771,34,11 – Maputo Cidade,53 – KaMavota,25,9,14029.189453125,3,6,53,32.5905901681478|-25.8874411470052,179.161233717668
KaMavota,326771,35,11 – Maputo Cidade,53 – KaMavota,31,9,14029.189453125,48,6,53,32.5816625023466|-25.9002919292301,201.362604798661
KaMavota,326771,36,11 – Maputo Cidade,53 – KaMavota,37,9,14029.189453125,48,6,53,32.5746665381191|-25.9146784208439,181.829094974408
KaMavota,326771,37,11 – Maputo Cidade,53 – KaMavota,42,9,14029.189453125,48,6,53,32.5641765569788|-25.9278976289044,183.581122042679
KaMavota,326771,38,11 – Maputo Cidade,53 – KaMavota,11,9,14029.189453125,48,6,53,32.5709120847199|-25.917119615905,195.332929915528
KaMavota,326771,39,11 – Maputo Cidade,53 – KaMavota,20,9,14029.189453125,48,6,53,32.5904182554365|-25.8876563153615,188.824254872669
KaMavota,326771,40,11 – Maputo Cidade,53 – KaMavota,26,9,14029.189453125,45,6,53,32.5771188429061|-25.9111066437741,180.480713671027
KaMavota,326771,52,11 – Maputo Cidade,53 – KaMavota,34,7,10720.97265625,48,3,53,32.5889226448962|-25.8954384152876,189.608509571662
KaMavota,326771,53,11 – Maputo Cidade,53 – KaMavota,28,7,10720.97265625,48,3,53,32.5688763505188|-25.9167998907342,183.960279513621
KaMavota,326771,54,11 – Maputo Cidade,53 – KaMavota,0,7,10720.97265625,48,3,53,32.5836066350467|-25.9127331402073,185.912981514496
KaMavota,326771,55,11 – Maputo Cidade,53 – KaMavota,2,7,10720.97265625,48,3,53,32.573816269092|-25.9194958000166,191.679464336737
KaMavota,326771,56,11 – Maputo Cidade,53 – KaMavota,4,7,10720.97265625,48,3,53,32.5856806278187|-25.9174537713028,182.093926815452
KaMavota,326771,57,11 – Maputo Cidade,53 – KaMavota,14,7,10720.97265625,48,3,53,32.5644775754939|-25.9275084364215,182.698868055481
KaMavota,326771,58,11 – Maputo Cidade,53 – KaMavota,21,7,10720.97265625,48,3,53,32.5769335590936|-25.9234109987763,187.426527333482
KaMavota,326771,61,11 – Maputo Cidade,53 – KaMavota,34,5,14358.56640625,15,2,53,32.5938743760722|-25.8867928151089,180.672369519717
KaMavota,326771,62,11 – Maputo Cidade,53 – KaMavota,33,5,14358.56640625,63,2,53,32.5655216530033|-25.9236519614276,187.00759075299
KaMavota,326771,63,11 – Maputo Cidade,53 – KaMavota,4,5,14358.56640625,48,2,53,32.5851196434464|-25.8948035264864,179.353426521529
KaMavota,326771,64,11 – Maputo Cidade,53 – KaMavota,8,5,14358.56640625,48,2,53,32.5852568053435|-25.9021014692167,183.283352713893
KaMavota,326771,65,11 – Maputo Cidade,53 – KaMavota,11,5,14358.56640625,48,2,53,32.5899662758052|-25.8905345914541,196.930233848038
KaMavota,326771,70,11 – Maputo Cidade,53 – KaMavota,38,3,15936.296875,60,2,53,32.5781297687941|-25.9171130263781,189.978154396269
KaMavota,326771,71,11 – Maputo Cidade,53 – KaMavota,33,3,15936.296875,58,2,53,32.5719191803958|-25.9185950389175,186.376292523294
KaMavota,326771,72,11 – Maputo Cidade,53 – KaMavota,9,3,15936.296875,48,2,53,32.5628965470122|-25.9267242466536,181.33981306464
KaMavota,326771,81,11 – Maputo Cidade,53 – KaMavota,37,4,19088.83203125,70,4,53,32.5812249543811|-25.9127774748882,191.115490776899
KaMavota,326771,82,11 – Maputo Cidade,53 – KaMavota,16,4,19088.83203125,48,4,53,32.5849242493972|-25.8963657725215,181.808530442964
KaMavota,326771,83,11 – Maputo Cidade,53 – KaMavota,22,4,19088.83203125,42,4,53,32.5721626934343|-25.9247032563815,184.572769961271
KaMavota,326771,84,11 – Maputo Cidade,53 – KaMavota,17,4,19088.83203125,48,4,53,32.5865041355322|-25.9198396797805,181.808298605971
KaMavota,326771,95,11 – Maputo Cidade,53 – KaMavota,45,5,44114.14453125,48,4,53,32.5838499368475|-25.9079397931399,183.923026479217
KaMavota,326771,96,11 – Maputo Cidade,53 – KaMavota,7,5,44114.14453125,48,4,53,32.5858660826635|-25.9093603701377,191.229629208361
KaMavota,326771,97,11 – Maputo Cidade,53 – KaMavota,10,5,44114.14453125,48,4,53,32.5853723631442|-25.9020571170916,183.993383892313
KaMavota,326771,98,11 – Maputo Cidade,53 – KaMavota,20,5,44114.14453125,48,4,53,32.5759800146071|-25.9192115749533,194.599576442627
KaMavota,326771,99,11 – Maputo Cidade,53 – KaMavota,24,5,44114.14453125,48,4,53,32.5922334863032|-25.8851391243153,188.310348246376
KaMavota,326771,116,11 – Maputo Cidade,53 – KaMavota,60,3,33790.79296875,48,4,53,32.5880845649509|-25.8957494395147,187.10149773738
KaMavota,326771,117,11 – Maputo Cidade,53 – KaMavota,39,3,33790.79296875,16,4,53,32.5792832838006|-25.9083515321966,180.562641083625
KaMavota,326771,118,11 – Maputo Cidade,53 – KaMavota,43,3,33790.79296875,48,4,53,32.5751709722924|-25.9171364610501,188.818282100458
KaMavota,326771,119,11 – Maputo Cidade,53 – KaMavota,45,8,6020.1650390625,48,3,53,32.5820746903701|-25.9185052347263,186.674444484063
KaMavota,326771,120,11 – Maputo Cidade,53 – KaMavota,2,8,6020.1650390625,48,3,53,32.5794623157662|-25.9195143087322,190.375112749318
KaMavota,326771,121,11 – Maputo Cidade,53 – KaMavota,9,8,6020.1650390625,48,3,53,32.5883921549994|-25.8891429476498,182.291430901958
KaMavota,326771,122,11 – Maputo Cidade,53 – KaMavota,11,8,6020.1650390625,48,3,53,32.5689132671048|-25.9193762184674,195.550675574899
KaMavota,326771,123,11 – Maputo Cidade,53 – KaMavota,13,8,6020.1650390625,48,3,53,32.5842519673449|-25.9009266182693,188.927945109979
KaMavota,326771,124,11 – Maputo Cidade,53 – KaMavota,40,8,6020.1650390625,63,3,53,32.5886260091968|-25.8973021493041,182.437166728524
KaMavota,326771,125,11 – Maputo Cidade,53 – KaMavota,10,8,6020.1650390625,48,3,53,32.5804953292198|-25.9050857454282,187.438443377349
KaMavota,326771,126,11 – Maputo Cidade,53 – KaMavota,20,8,6020.1650390625,70,3,53,32.5824428905673|-25.9101388523941,187.633993670748
KaMavota,326771,133,11 – Maputo Cidade,53 – KaMavota,59,5,40146.6484375,48,6,53,32.5723400694147|-25.927214070999,188.763537015982
KaMavota,326771,134,11 – Maputo Cidade,53 – KaMavota,25,5,40146.6484375,48,6,53,32.5871900277779|-25.8891978185935,180.063809739025
KaMavota,326771,135,11 – Maputo Cidade,53 – KaMavota,29,5,40146.6484375,48,6,53,32.5829153185843|-25.9116422900263,191.394050437277
KaMavota,326771,136,11 – Maputo Cidade,53 – KaMavota,18,5,40146.6484375,48,6,53,32.5786741377093|-25.91343974539,182.433692335949
KaMavota,326771,137,11 – Maputo Cidade,53 – KaMavota,20,5,40146.6484375,48,6,53,32.5817991483429|-25.9100311372497,184.545422882167
KaMavota,326771,138,11 – Maputo Cidade,53 – KaMavota,43,2,16130.0458984375,60,3,53,32.5948767413823|-25.8823354404122,189.765144910936
KaMavota,326771,139,11 – Maputo Cidade,53 – KaMavota,24,2,16130.0458984375,48,3,53,32.5709039431323|-25.9180138052507,185.025484765309
KaMavota,326771,164,11 – Maputo Cidade,53 – KaMavota,30,2,151291.109375,54,1,53,32.5838775787928|-25.9030303005842,186.270569145279
KaMavota,326771,165,11 – Maputo Cidade,53 – KaMavota,26,2,151291.109375,48,1,53,32.5821096446133|-25.9215420991304,182.895507362499
KaMavota,326771,172,11 – Maputo Cidade,53 – KaMavota,32,4,35295.1484375,48,2,53,32.5695743946107|-25.9144797096285,182.973832390814
KaMavota,326771,173,11 – Maputo Cidade,53 – KaMavota,27,4,35295.1484375,48,2,53,32.5831787678024|-25.9101548268,190.164763886277
KaMavota,326771,174,11 – Maputo Cidade,53 – KaMavota,2,4,35295.1484375,48,2,53,32.5936409391968|-25.8894546919199,192.020163609958
KaMavota,326771,175,11 – Maputo Cidade,53 – KaMavota,6,4,35295.1484375,48,2,53,32.5714318768029|-25.9130296374897,181.358811828265
KaMavota,326771,177,11 – Maputo Cidade,53 – KaMavota,45,6,9618.7216796875,58,5,53,32.567020354057|-25.9302997433911,183.569733721608
KaMavota,326771,178,11 – Maputo Cidade,53 – KaMavota,19,6,9618.7216796875,48,5,53,32.5670776208954|-25.9175801254524,183.887854679113
KaMavota,326771,179,11 – Maputo Cidade,53 – KaMavota,30,6,9618.7216796875,38,5,53,32.5859177516937|-25.8957011589878,178.634674079723
KaMavota,326771,180,11 – Maputo Cidade,53 – KaMavota,41,6,9618.7216796875,48,5,53,32.5950894177496|-25.8825781123352,186.056931962404
KaMavota,326771,181,11 – Maputo Cidade,53 – KaMavota,12,6,9618.7216796875,48,5,53,32.5879442302606|-25.8924101760402,188.339634928003
KaMavota,326771,182,11 – Maputo Cidade,53 – KaMavota,16,6,9618.7216796875,48,5,53,32.5816364400286|-25.9063012932222,186.910866737307
KaMavota,326771,190,11 – Maputo Cidade,53 – KaMavota,58,6,9176.49609375,48,3,53,32.5766907917809|-25.9181875216825,185.527105066431
KaMavota,326771,191,11 – Maputo Cidade,53 – KaMavota,55,6,9176.49609375,48,3,53,32.58095468658|-25.9164289169724,190.346951892351
KaMavota,326771,192,11 – Maputo Cidade,53 – KaMavota,10,6,9176.49609375,25,3,53,32.5755177191613|-25.925674899779,200.843735640242
KaMavota,326771,193,11 – Maputo Cidade,53 – KaMavota,10,6,9176.49609375,48,3,53,32.5680369877394|-25.9213909079394,175.522777993287
KaMavota,326771,194,11 – Maputo Cidade,53 – KaMavota,13,6,9176.49609375,48,3,53,32.5811327241456|-25.9155691845026,178.356920101272
KaMavota,326771,195,11 – Maputo Cidade,53 – KaMavota,16,6,9176.49609375,42,3,53,32.5854653696678|-25.9065523150332,188.472366696943
KaMavota,326771,207,11 – Maputo Cidade,53 – KaMavota,48,4,32453.66015625,56,4,53,32.5670598668999|-25.9152592912649,194.555690509799
KaMavota,326771,208,11 – Maputo Cidade,53 – KaMavota,12,4,32453.66015625,48,4,53,32.5969838824217|-25.8855422726529,179.34111622107
KaMavota,326771,209,11 – Maputo Cidade,53 – KaMavota,21,4,32453.66015625,30,4,53,32.5702680711463|-25.9132879730519,186.620101712843
KaMavota,326771,210,11 – Maputo Cidade,53 – KaMavota,24,4,32453.66015625,30,4,53,32.5805416492908|-25.9200281462392,193.318828595401
KaMavota,326771,211,11 – Maputo Cidade,53 – KaMavota,56,6,19719.376953125,45,4,53,32.590078721684|-25.8885256910102,191.569496769893
KaMavota,326771,212,11 – Maputo Cidade,53 – KaMavota,48,6,19719.376953125,48,4,53,32.5783097363758|-25.9073439330069,187.68723885383
KaMavota,326771,213,11 – Maputo Cidade,53 – KaMavota,18,6,19719.376953125,48,4,53,32.5859106409206|-25.910395123594,187.332298368753
KaMavota,326771,214,11 – Maputo Cidade,53 – KaMavota,23,6,19719.376953125,48,4,53,32.5822466474532|-25.9150802380155,190.209585733771
KaMavota,326771,215,11 – Maputo Cidade,53 – KaMavota,6,6,19719.376953125,48,4,53,32.5794815789794|-25.9207995302684,186.062555817543
KaMavota,326771,216,11 – Maputo Cidade,53 – KaMavota,8,6,19719.376953125,48,4,53,32.5895175897056|-25.8900412200797,195.412263821975
KaMavota,326771,217,11 – Maputo Cidade,53 – KaMavota,55,6,14516.9697265625,48,4,53,32.5881989514846|-25.8974146803755,184.351583936342
KaMavota,326771,218,11 – Maputo Cidade,53 – KaMavota,52,6,14516.9697265625,48,4,53,32.5781182643133|-25.9188065026245,183.760860062774
KaMavota,326771,219,11 – Maputo Cidade,53 – KaMavota,18,6,14516.9697265625,9,4,53,32.5849589373135|-25.9135483997341,191.883615350054
KaMavota,326771,220,11 – Maputo Cidade,53 – KaMavota,34,6,14516.9697265625,54,4,53,32.5754704780261|-25.9204397479115,189.193800947924
KaMavota,326771,221,11 – Maputo Cidade,53 – KaMavota,4,6,14516.9697265625,48,4,53,32.5857641528312|-25.891094150103,193.662759923262
KaMavota,326771,222,11 – Maputo Cidade,53 – KaMavota,13,6,14516.9697265625,48,4,53,32.5717883617182|-25.9158281262141,176.539995301884
KaMavota,326771,227,11 – Maputo Cidade,53 – KaMavota,23,3,13232.43359375,48,1,53,32.5643971788505|-25.9278974578017,186.433063044972
KaMavota,326771,228,11 – Maputo Cidade,53 – KaMavota,17,3,13232.43359375,48,1,53,32.5645051489337|-25.9216459166168,185.114047986902
KaMavota,326771,229,11 – Maputo Cidade,53 – KaMavota,0,3,13232.43359375,48,1,53,32.5842579246783|-25.905326624576,185.27525211443
KaMavota,326771,278,11 – Maputo Cidade,53 – KaMavota,64,15,8937.9296875,45,7,53,32.5786599206878|-25.915470327081,192.298105819752
KaMavota,326771,279,11 – Maputo Cidade,53 – KaMavota,54,15,8937.9296875,48,7,53,32.5775925318857|-25.9210549313143,180.11786128882
KaMavota,326771,280,11 – Maputo Cidade,53 – KaMavota,16,15,8937.9296875,48,7,53,32.5739282579763|-25.929573038674,187.77863489413
KaMavota,326771,281,11 – Maputo Cidade,53 – KaMavota,19,15,8937.9296875,48,7,53,32.5919701139933|-25.8930036236444,192.844112918099
KaMavota,326771,282,11 – Maputo Cidade,53 – KaMavota,23,15,8937.9296875,60,7,53,32.5695377567897|-25.9146990017967,190.653003965136
KaMavota,326771,283,11 – Maputo Cidade,53 – KaMavota,28,15,8937.9296875,10,7,53,32.5661351195453|-25.9187988689151,178.026731861567
KaMavota,326771,284,11 – Maputo Cidade,53 – KaMavota,80,15,8937.9296875,48,7,53,32.5619269469743|-25.9265430359326,184.571442055056
KaMavota,326771,285,11 – Maputo Cidade,53 – KaMavota,0,15,8937.9296875,48,7,53,32.5949471019283|-25.881648400074,182.247026399119
KaMavota,326771,286,11 – Maputo Cidade,53 – KaMavota,9,15,8937.9296875,48,7,53,32.5837741113205|-25.8980939670642,182.51056313498
KaMavota,326771,287,11 – Maputo Cidade,53 – KaMavota,25,15,8937.9296875,54,7,53,32.5882969814287|-25.8942788609545,182.801964968026
KaMavota,326771,288,11 – Maputo Cidade,53 – KaMavota,20,15,8937.9296875,48,7,53,32.5790971831715|-25.9068029790841,190.720711876595
KaMavota,326771,289,11 – Maputo Cidade,53 – KaMavota,24,15,8937.9296875,48,7,53,32.5867804948389|-25.8918969317852,181.917624698341
KaMavota,326771,290,11 – Maputo Cidade,53 – KaMavota,0,15,8937.9296875,48,7,53,32.5846829867077|-25.9062084096941,191.140543796347
KaMavota,326771,291,11 – Maputo Cidade,53 – KaMavota,5,15,8937.9296875,48,7,53,32.5761773570325|-25.9139702424695,187.280931432486
KaMavota,326771,292,11 – Maputo Cidade,53 – KaMavota,23,15,8937.9296875,48,7,53,32.5803525467434|-25.9003432642746,181.150712655918
KaMavota,326771,293,11 – Maputo Cidade,53 – KaMavota,37,4,37852.1171875,40,2,53,32.5690622165451|-25.9197997958913,188.37851431049
KaMavota,326771,294,11 – Maputo Cidade,53 – KaMavota,37,4,37852.1171875,48,2,53,32.5788662873939|-25.9088364945357,192.836397929128
KaMavota,326771,295,11 – Maputo Cidade,53 – KaMavota,0,4,37852.1171875,48,2,53,32.5745071758927|-25.9273934649178,188.936616447356
KaMavota,326771,296,11 – Maputo Cidade,53 – KaMavota,5,4,37852.1171875,48,2,53,32.5692187093398|-25.9210030932259,191.973166883949
KaMavota,326771,307,11 – Maputo Cidade,53 – KaMavota,69,4,38702.10546875,60,3,53,32.5799414645823|-25.9032751191051,189.032387336383
KaMavota,326771,308,11 – Maputo Cidade,53 – KaMavota,65,4,38702.10546875,48,3,53,32.5857074858244|-25.9020872902922,187.7815840537
KaMavota,326771,309,11 – Maputo Cidade,53 – KaMavota,19,4,38702.10546875,48,3,53,32.5721776822456|-25.9180546871212,176.411585947801
KaMavota,326771,310,11 – Maputo Cidade,53 – KaMavota,18,4,38702.10546875,48,3,53,32.5678731957837|-25.9166802010817,192.18174556301
KaMavota,326771,311,11 – Maputo Cidade,53 – KaMavota,60,1,178554.140625,48,2,53,32.5734790440881|-25.9205411218449,179.350664610603
KaMavota,326771,314,11 – Maputo Cidade,53 – KaMavota,70,3,76154.3671875,48,6,53,32.5806427321021|-25.9182625865499,180.262804634329
KaMavota,326771,315,11 – Maputo Cidade,53 – KaMavota,66,3,76154.3671875,48,6,53,32.5894748166622|-25.889189334588,189.562198162354
KaMavota,326771,316,11 – Maputo Cidade,53 – KaMavota,40,3,76154.3671875,40,6,53,32.5641811244966|-25.9202484822851,189.237651525823
KaMavota,326771,331,11 – Maputo Cidade,53 – KaMavota,54,3,67404.671875,40,6,53,32.5696069800899|-25.9281480613278,188.786753786491
KaMavota,326771,332,11 – Maputo Cidade,53 – KaMavota,55,3,67404.671875,40,6,53,32.5774928958222|-25.9196716722256,195.558486035372
KaMavota,326771,333,11 – Maputo Cidade,53 – KaMavota,23,3,67404.671875,48,6,53,32.5871229354334|-25.9002757198079,191.921529041814
KaMavota,326771,361,11 – Maputo Cidade,53 – KaMavota,45,5,10006.3623046875,48,3,53,32.5678223496145|-25.9188611243746,184.136100372018
KaMavota,326771,362,11 – Maputo Cidade,53 – KaMavota,40,5,10006.3623046875,60,3,53,32.5726881086471|-25.9209190028121,181.68050481452
KaMavota,326771,363,11 – Maputo Cidade,53 – KaMavota,9,5,10006.3623046875,48,3,53,32.5829873602449|-25.8996319338971,194.795382301751
KaMavota,326771,364,11 – Maputo Cidade,53 – KaMavota,12,5,10006.3623046875,48,3,53,32.5841125581909|-25.9181069460057,185.797307517851
KaMavota,326771,365,11 – Maputo Cidade,53 – KaMavota,22,5,10006.3623046875,48,3,53,32.566638822702|-25.9296810446662,187.035055571565
KaMavota,326771,366,11 – Maputo Cidade,53 – KaMavota,32,4,24401.37109375,48,4,53,32.5817636686258|-25.9060763600525,193.239256062245
KaMavota,326771,367,11 – Maputo Cidade,53 – KaMavota,30,4,24401.37109375,40,4,53,32.5729815451222|-25.9306771212656,185.163175148547
KaMavota,326771,368,11 – Maputo Cidade,53 – KaMavota,4,4,24401.37109375,48,4,53,32.5694278484449|-25.9190649092073,185.021944254871
KaMavota,326771,369,11 – Maputo Cidade,53 – KaMavota,18,4,24401.37109375,42,4,53,32.5836029196509|-25.9086201864618,183.291956078667
KaMavota,326771,370,11 – Maputo Cidade,53 – KaMavota,25,1,47840.640625,40,1,53,32.5646769250882|-25.92128403674,190.910497646549
KaMavota,326771,371,11 – Maputo Cidade,53 – KaMavota,56,6,64212.97265625,45,4,53,32.5712350585324|-25.9180684374478,182.854774554437
KaMavota,326771,372,11 – Maputo Cidade,53 – KaMavota,54,6,64212.97265625,48,4,53,32.566828115821|-25.9173674813854,176.369731936588
KaMavota,326771,373,11 – Maputo Cidade,53 – KaMavota,5,6,64212.97265625,48,4,53,32.5931240304335|-25.8861929469107,181.790608664459
KaMavota,326771,374,11 – Maputo Cidade,53 – KaMavota,7,6,64212.97265625,48,4,53,32.5872006750532|-25.9065988343457,186.550553736652
KaMavota,326771,375,11 – Maputo Cidade,53 – KaMavota,17,6,64212.97265625,48,4,53,32.5858785896937|-25.9026347018674,182.427987502543
KaMavota,326771,376,11 – Maputo Cidade,53 – KaMavota,19,6,64212.97265625,48,4,53,32.5694953776595|-25.9270015396311,188.545579529101
KaMavota,326771,404,11 – Maputo Cidade,53 – KaMavota,44,7,17297.931640625,60,8,53,32.5780261372247|-25.9096921211256,188.706412630877
KaMavota,326771,405,11 – Maputo Cidade,53 – KaMavota,39,7,17297.931640625,60,8,53,32.5825624300382|-25.9039505530448,179.083750533244
KaMavota,326771,406,11 – Maputo Cidade,53 – KaMavota,24,7,17297.931640625,48,8,53,32.5914569571714|-25.8842833163707,185.848670955539
KaMavota,326771,407,11 – Maputo Cidade,53 – KaMavota,22,7,17297.931640625,48,8,53,32.5889756196539|-25.8995098414558,191.660875612732
KaMavota,326771,408,11 – Maputo Cidade,53 – KaMavota,1,7,17297.931640625,48,8,53,32.5854679155959|-25.9006524693468,189.072896575463
