"","Domain","Mean_MSE","Head_Count_MSE","Mean","BM_Head_Count","Mean_CV","Head_Count_CV"
"1","100101",0.0570441977425624,0.00993895284099076,0.376644351225947,0.185435402724895,0.63412413062548,0.537622781131126
"2","100102",0.0439284152694108,0.00816922052412462,-0.0356723930782756,0.336144554850229,-5.87544172630077,0.268883547481499
"3","100103",0.0330092197433457,0.00583160337622543,-0.0512700410161372,0.341788132255255,-3.54367565114331,0.223427697770587
"4","100104",0.0242389064074571,0.00459791719681685,-0.286163091663724,0.451545464603284,-0.544055107404706,0.150168584958711
"5","100105",0.142817955316154,0.0235673113768123,-0.396355517376342,0.479104068428556,-0.953468824431234,0.320424091132601
"6","100106",0.036629801831981,0.00690847907957564,0.0524990091949169,0.296671095080574,3.64557617598595,0.280166360656338
"7","100107",0.177223687698367,0.0289516159934355,-0.462033337667268,0.507506297229219,-0.911145158258597,0.335270212310862
"8","100108",0.0458697941494554,0.00775199234202384,-0.199569643347281,0.413174963615749,-1.07317096550507,0.213094710659479
"9","100201",0.0414103324078594,0.00778694250078337,0.111256386220867,0.274649732883258,1.82906613569917,0.321295248463706
"10","100202",0.00572914488681293,0.000953353602673229,-0.0218242450085262,0.327276882277376,-3.46821230011628,0.0943434332786382
"11","100203",0.0353727996929653,0.00670230325119211,-0.561088802650982,0.590999283508404,-0.335199309704095,0.138524018793561
"12","100204",0.00386944851710428,0.000549589720053993,0.26708753187423,0.218145455724163,0.232900768477483,0.107466506196854
"13","100205",0.0509376911999416,0.00942132555172961,-0.531543697108584,0.576380370792042,-0.424600650664397,0.168401836525296
"14","100206",0.020915719458901,0.00364068907363285,0.263242237214956,0.218484564854304,0.549390102229241,0.276166524294821
"15","100207",0.237562498015443,0.0359279417623875,-0.422588453738858,0.488686911890505,-1.15337707483768,0.387869348967338
"16","100208",0.00653446271697328,0.00108252266302707,-0.160240230403078,0.395951438404363,-0.504467719690387,0.0830953217194951
"17","100209",0.185611382804024,0.0292762976517064,-0.507212640996365,0.527229146692234,-0.849399956509692,0.3245328515189
"18","100210",0.0203817863915908,0.00387267485606841,-0.486957566542376,0.554849123655241,-0.293177072827337,0.112158092225289
"19","100301",0.175409350714799,0.0287630090676522,-0.459799683830323,0.503903040262942,-0.910872734144952,0.336565952844232
